202.44648318042812, -78.06827967991694
212.8440366972477, -78.59156085169636
222.62996941896023, -79.11681303846443
233.0275229357798, -81.69618844320948
242.20183486238534, -83.82238440437214
252.59938837920487, -83.31927123775901
262.38532110091745, -83.34516430600938
272.17125382263, -86.06072158259093
281.9571865443425, -90.00060147401734
291.131498470948, -87.76881138000218
302.7522935779816, -90.63378038490055
321.1009174311926, -95.4127748459394
341.89602446483184, -94.27085166769879
360.8562691131499, -95.533290819789
381.651376146789, -98.68045120420777
391.43730886850153, -103.85549537937864
