203.05810397553518, -93.85618705506188
217.73700305810394, -97.54676729501884
233.0275229357798, -100.104923337164
252.59938837920487, -105.38741130731458
267.2782874617737, -109.53141832395167
281.9571865443425, -113.11775040584226
300.9174311926605, -117.58171014106372
316.20795107033643, -122.20759037757485
331.49847094801225, -125.41247450023258
350.45871559633025, -132.02786558529175
365.74923547400607, -136.35343547942472
379.8165137614679, -142.61511337633937
390.8256880733945, -146.33528889642335
