T [K],(k/t)_xx [W/m.K.ps],(k/t)_yy [W/m.K.ps],(k/t)_zz [W/m.K.ps],(k/t)_yz [W/m.K.ps],(k/t)_xz [W/m.K.ps],(k/t)_xy [W/m.K.ps],(k/t)_iso [W/m.K.ps],(t^CRTA)_xx [ps],(t^CRTA)_yy [ps],(t^CRTA)_zz [ps],(t^CRTA)_yz [ps],(t^CRTA)_xz [ps],(t^CRTA)_xy [ps],(t^CRTA)_iso [ps],k_xx [W/m.K],k_yy [W/m.K],k_zz [W/m.K],k_yz [W/m.K],k_xz [W/m.K],k_xy [W/m.K],k_iso [W/m.K]
720.0,0.8261000410814694,0.4675712097774313,0.9662126347630153,-1.3824694874127786e-19,-1.663575861316205e-17,-1.9046000534202775e-36,0.7532946285406387,0.9516707785799083,1.2076595601053977,1.3761333502778488,7.91688463052908,1.6986125768145126,-0.6411652876835886,1.1861138344363256,0.7861752692808962,0.5646668415177613,1.3296374301572158,-1.0944851437073643e-18,-2.825770880516741e-17,1.2211634411733904e-36,0.8934931803186243
730.0,0.8263384487494518,0.46772488374944354,0.9664561844427395,-1.3814990812934847e-19,-1.663964749338655e-17,-1.905608930546987e-36,0.7535065056472116,0.938373414367868,1.1907139025502882,1.3568682526733753,7.812889350378864,1.6748263139320432,-0.6314336194591934,1.1695073843346544,0.7754140315764707,0.5569265216491798,1.3113537142701972,-1.0793499459796052e-18,-2.786851947647716e-17,1.2032655442890466e-36,0.8812314224986159
740.0,0.8265673613788636,0.46787245306454034,0.9666900363440315,-1.3805671219635598e-19,-1.6643381652190335e-17,-1.90657758461238e-36,0.7537099502624784,0.9254458434627512,1.1742422935919452,1.3381403285175302,7.71153672786121,1.6517035258226829,-0.6220032486191326,1.1533640463969215,0.7649433289300429,0.5493956223949956,1.2935669228080253,-1.0646294066299639e-18,-2.7489932156535327e-17,1.1858974513733196e-36,0.8693019580443546
750.0,0.8267872752440539,0.46801423578034573,0.9669146972077017,-1.3796716129827964e-19,-1.664696916604543e-17,-1.9075081206260405e-36,0.7539054027440338,0.9128727272872823,1.1582249271788945,1.3199272253570813,7.612729290461868,1.6292165938724048,-0.6128600835518468,1.137664545653788,0.7547515548384605,0.5420657541553769,1.2762570334423442,-1.0503066499372904e-18,-2.7121518403003484e-17,1.1690355861827015e-36,0.8576914474787273
760.0,0.8269986546988622,0.46815052957429554,0.9671306411905927,-1.3788106853211888e-19,-1.6650417592725572e-17,-1.9084025080034427e-36,0.7540932751545835,0.9006395700510762,1.1426430944831265,1.3022078232544967,7.516374204428076,1.6073394229113638,-0.6039909088464644,1.1223906702808115,0.7448277128008017,0.5349289697966875,1.2594050870675273,-1.036365706793798e-18,-2.676287260472474e-17,1.1526577652538716e-36,0.8463872565550054
770.0,0.8272019346027103,0.4682816132858077,0.9673383123412591,-1.3779825877638583e-19,-1.665373401066102e-17,-1.9092625908887148e-36,0.7542739534099258,0.8887326612926407,1.1274791084334808,1.2849621504485371,7.422383007813761,1.586047336935687,-0.5953833178521313,1.1075251988205386,0.7351613767658877,0.5279777358432745,1.2429931180372829,-1.0227914544481697e-18,-2.641361047764419e-17,1.1367430960142793e-36,0.8353774102154817
780.0,0.8273975225348189,0.4684077483244461,0.9675381268595192,-1.377185678145005e-19,-1.6656925054863213e-17,-1.910090097574124e-36,0.7544477992395947,0.8771390230836091,1.1127162344285149,1.2681713058836401,7.330671361348505,1.5653169833235538,-0.5870256513797946,1.093051833334633,0.7257426546179896,0.5212049058927172,1.2270040898316477,-1.0095695610036908e-18,-2.6073367678325007e-17,1.1212718837225456e-36,0.8246505501141183
790.0,0.8275858008173745,0.4685291799571803,0.9677304751611209,-1.3764184153305468e-19,-1.6659996949755556e-17,-1.9108866491055327e-36,0.7546151519785586,0.8658463614577702,1.0983386266437847,1.2518173879613426,7.241158815788472,1.5451262447457719,-0.5789069419043009,1.0789551379273712,0.7165621544318386,0.5146036960567081,1.2114218356667832,-9.966864342384388e-19,-2.5741798524451814e-17,1.1062255463594409e-36,0.8141958953851098
800.0,0.8277671283662092,0.46864613848642017,0.9679157237664445,-1.375679351877338e-19,-1.666295553921056e-17,-1.9116537671527937e-36,0.754776330206358,0.8548430216739739,1.0843312694111609,1.2358834289359673,7.153768594520347,1.5254541580561967,-0.5710168627002876,1.0652204821414395,0.7076109532549585,0.5081676622496187,1.196231003609512,-9.841291743590205e-19,-2.5418574812794284e-17,1.0915865366887745e-36,0.804003206371363
810.0,0.8279418423855641,0.4687588403292583,0.9680942170301372,-1.3749671273050095e-19,-1.6665806314060813e-17,-1.9123928812160348e-36,0.7549316332483198,0.8441179469628939,1.0706799232030015,1.2203533344374662,7.068427390288758,1.5062808395225262,-0.563345681410414,1.0518339887794046,0.6988805681991782,0.5018906791644583,1.1814170058023559,-9.718855303389379e-19,-2.510338472606334e-17,1.077338270793072e-36,0.7940627510553308
820.0,0.8281102599217235,0.46886748900725067,0.9682662787267696,-1.374280461922675e-19,-1.666855443732326e-17,-1.9131053352308446e-36,0.7550813425519145,0.8336606404438489,1.0573710748027147,1.2052118276579513,6.985065175011793,1.4875874158242528,-0.5558842176023867,1.038782485750614,0.6903629296444662,0.4957669207916467,1.1669659714438534,-9.599438595275198e-19,-2.479593182094359e-17,1.0634650624657498e-36,0.7843652739599888
830.0,0.8282726792887681,0.46897227605508324,0.9684322135060189,-1.3736181511591257e-19,-1.6671204767350664e-17,-1.9137923936288634e-36,0.7552257229499569,0.8234611299298606,1.0443918912863324,1.1904443977859216,6.903615021731875,1.4693559603032673,-0.5486238039207133,1.0260534615842647,0.6820503563771622,0.48979084235002435,1.1528647032036596,-9.482930902465705e-19,-2.4495934090342947e-17,1.0499520629071942e-36,0.774901967310282
840.0,0.8284293813783122,0.46907338185561415,0.9685923082294738,-1.3729790603502955e-19,-1.6673761879102523e-17,-1.9144552469044985e-36,0.7553650238211334,0.8135099353675125,1.0317301774778003,1.1760372523141458,6.824012937826539,1.451569434004548,-0.5415562504827536,1.0136350242856655,0.6739355325016192,0.4839571635120047,1.1391006367828067,-9.36922687119534e-19,-2.4203123093575454e-17,1.0367852052306344e-36,0.765664444265477
850.0,0.8285806308638598,0.46917097640801075,0.9687468331999218,-1.372362119942485e-19,-1.6676230083707197e-17,-1.915095016732972e-36,0.7554994801572641,0.803798038683375,1.0193743365745205,1.161977272884519,6.746197708672979,1.4342116310905189,-0.534673812207787,1.0015158632449763,0.6660114859794041,0.478260852815936,1.1256618033571593,-9.258226189025586e-19,-2.391724314879448e-17,1.0239511533367537e-36,0.7566447140508332
860.0,0.8287266773093439,0.46926522003502213,0.9688960432928635,-1.371766321073852e-19,-1.6678613446470326e-17,-1.915712760680664e-36,0.7556293135457431,0.79431685583114,1.007313333669728,1.148251974366332,6.67011075102547,1.4172671282536529,-0.5279691588004556,0.9896852139363286,0.6582715686637457,0.4726971131687366,1.1125367946667575,-9.149833286089358e-19,-2.363805058253176e-17,1.0114372547598687e-36,0.7478351588330799
870.0,0.8288677561904434,0.46935626403482417,0.9690401789990257,-1.371190711500894e-19,-1.668091580346846e-17,-1.916309476544139e-36,0.7557547330747645,0.7850582108535745,0.9955366619249525,1.1348494668939084,6.595695975420791,1.4007212377883953,-0.5214353471408905,0.9781328251707267,0.6507094377090863,0.46726136835079546,1.0997147305358221,-9.043957057380819e-19,-2.3365313031678344e-17,9.992314971311712e-37,0.7392285121985679
880.0,0.829004089836416,0.4694442512823313,0.9691794673857628,-1.3706343918392056e-19,-1.6683140776853267e-17,-1.9168861063511332e-36,0.7558759361681701,0.7760143117911905,0.9840343111697086,1.1217584206158941,6.522899656982572,1.3845599640160426,-0.5150657958584403,0.9668489286888736,0.6433190382464886,0.46194925044318846,1.0871852286280068,-8.940510604376472e-19,-2.3098808793674536e-17,9.873224679377332e-37,0.7308178391058947
890.0,0.8291358882994276,0.4695293167843927,0.969314122984472,-1.3700965120914377e-19,-1.6685291788979436e-17,-1.9174435400530513e-36,0.7559931093560973,0.7671777282854177,0.9727967387267233,1.1089680329319658,6.451670314042719,1.3687699627852679,-0.508854261890713,0.9558242109003469,0.6360945872254667,0.4567565881044438,1.0749383762592635,-8.8394109944338e-19,-2.283832622106272e-17,9.756993172908112e-37,0.7225965171963914
900.0,0.8292633501576748,0.469611588192861,0.9694443486104443,-1.3695762684376768e-19,-1.6687372075458072e-17,-1.9179826189358056e-36,0.7561064289869933,0.7585413707383055,0.9618148422800556,1.0964679980137475,6.381958594042953,1.3533385037969774,-0.5027948188488819,0.9450497865937144,0.6290305583316421,0.45167939563060305,1.0629647041066355,-8.74057903655311e-19,-2.2583663156903885e-17,9.643517234431324e-37,0.7145582193562935
910.0,0.8293866632579867,0.4696911862791404,0.9695703361209472,-1.3690729002657933e-19,-1.6689384697227933e-17,-1.918504138773353e-36,0.7562160618860247,0.7500984709034823,0.9510799346204294,1.0842484784255488,6.313717166221337,1.3382534355254496,-0.49688183702874283,0.9345171744584173,0.6221216678975571,0.4467138627381568,1.0512551616656851,-8.643939072216571e-19,-2.2334626407871146e-17,9.532698608209498e-37,0.7066968974337996
920.0,0.829506005403057,0.46976822537347407,0.9696922671168062,-1.3685856874217076e-19,-1.669133255172788e-17,-1.919008852745723e-36,0.7563221659644458,0.7418425637945681,0.9405837201173555,1.0723000786773933,6.246900620624705,1.3235031525286027,-0.4911099649232916,0.9242182742738303,0.6153628617311947,0.4418563450147105,1.0398010943222114,-8.549418780132754e-19,-2.2091031252115137e-17,9.42444370359438e-37,0.6990067670227056
930.0,0.8296215449879651,0.4698428137719277,0.969810313592224,-1.3681139476609994e-19,-1.6693218383245946e-17,-1.9194974741414647e-36,0.7564248907840391,0.7337674708074715,0.9303182727812661,1.060613820557973,6.181465373023893,1.3090765649589398,-0.48547411210652625,0.9141453456339833,0.6087493027932062,0.4371033549869899,1.0285942219155746,-8.456948993817491e-19,-2.1852700979249028e-17,9.318663319495474e-37,0.6914822932319235
940.0,0.8297334415902089,0.4699150541137508,0.969924638537155,-1.3676570342854281e-19,-1.6695044792513654e-17,-1.9199706788624507e-36,0.7565243780803715,0.7258672839622345,0.9202760157911857,1.0491811201087928,6.117369575338917,1.2949630701036072,-0.47996943337120423,0.9042909880882097,0.6022763596597223,0.43245155376010197,1.0176266186815284,-8.366463531035933e-19,-2.1619466460030723e-17,9.215272388229367e-37,0.6841181773671176
950.0,0.829841846517084,0.4699850437315489,0.9700353964961472,-1.3672143339490844e-19,-1.6696814245607653e-17,-1.9204291077473816e-36,0.7566207622482601,0.7181363511784222,0.9104497023745043,1.037993766113012,6.054573031211314,1.2811525257971486,-0.47459131401433796,0.8946481225885476,0.5959395957129431,0.4278977431858571,1.0068906944719649,-8.277899034213667e-19,-2.1391165743526056e-17,9.114189737172125e-37,0.6769093444569217
960.0,0.8299469033138943,0.47005287497647547,0.9701427340872013,-1.36678526462055e-19,-1.6698529082215155e-17,-1.9208733687288787e-36,0.7567141707925236,0.7105692625055203,0.9008323979353927,1.0270438999835623,5.993037116386621,1.2676352255642118,-0.4693353561745112,0.8852099741442946,0.5897347590064943,0.4234388585214838,0.9963791771576351,-8.191194821001265e-19,-2.1167643679724357e-17,9.015337866785016e-37,0.6698509315618711
970.0,0.8300487482361522,0.4701186355204586,0.9702467904838786,-1.3663692736883977e-19,-1.6700191523314532e-17,-1.921304038837387e-36,0.7568047247468297,0.7031608372366027,0.8914174633373603,1.016323996945095,5.932724703595515,1.2544018753618174,-0.4641973661345957,0.8759700555927113,0.5836577727569269,0.41907196154326826,0.9860850961277259,-8.106292744245018e-19,-2.0948751565747272e-17,8.91864274372076e-37,0.662938276809307
980.0,0.8301475106886574,0.47018240863729294,0.970347697863597,-1.3659658361988644e-19,-1.670180367831771e-17,-1.9217216660645803e-36,0.7568925390631824,0.6959061118396086,0.8821985392535835,1.0058268484133206,5.873600091643394,1.24144357180194,-0.45917334251018854,0.8669221524026521,0.5777047264166736,0.41479423408255134,0.9760017668072628,-8.023137060679395e-19,-2.0734346813945522e-17,8.824033607811217e-37,0.6561669091021626
990.0,0.8302433136340771,0.4702442734642633,0.9704455818247978,-1.3655744532150771e-19,-1.670336755171716e-17,-1.9221267710969375e-36,0.7569777229743794,0.6888003286461458,0.8731695315059698,0.9955455454834579,5.815628938440294,1.2287517817452192,-0.4542594652533231,0.8580603084349531,0.5718718672874175,0.41060297195415596,0.96612277611978,-7.941674307712384e-19,-2.052429264031774e-17,8.731442791875914e-37,0.6495325384537844
1000.0,0.8303362739734159,0.470304305245827,0.9705405617754174,-1.3651946502885455e-19,-1.6704885049276096e-17,-1.922519848930085e-36,0.7570603803315533,0.6818389252427132,0.8643245973205402,0.9854734634469043,5.758778197721216,1.2163183231657921,-0.4494520854056188,0.8493788125897658,0.5661555926360728,0.40649557924971585,0.9564419688285248,-7.861853187727315e-19,-2.031845777181281e-17,8.64080555335322e-37,0.6430310469047712
