Carrier Concentration,Temperature,Conducitivty x,Conducitivty y,Conducitivty z,Conducitivty ave,Seebeck x,Seebeck y,Seebeck z,Seebeck ave,Kele x,Kele y,Kele z,Kele ave,Mobility x,Mobility y,Mobility z,Mobility ave,PF x,PF y,PF z,PF ave,ADP,ADP,ADP,ADP,IMP,IMP,IMP,IMP,PIE,PIE,PIE,PIE,POP,POP,POP,POP
6.00E+16,360,39.2172394,578.082581,464.229279,360.509674,653.421082,611.482422,588.380371,617.761292,3.32E-04,3.58E-03,2.19E-03,2.04E-03,40.7957916,601.351318,482.915222,375.020752,1.67E-05,2.16E-04,1.61E-04,1.38E-04,3361.02637,11000.2158,17748.5469,10703.2627,5567.93848,90038.9062,75303.9766,56970.2695,0,0,0,0,46.2024498,676.35321,532.077759,418.211151
8.00E+16,360,52.0366898,766.702393,615.258972,477.999359,629.076355,587.066772,564.064453,593.402527,4.41E-04,4.74E-03,2.91E-03,2.70E-03,40.5984344,598.172546,480.018036,372.929688,2.06E-05,2.64E-04,1.96E-04,1.68E-04,3352.45215,10990.7012,17721.0918,10688.082,4552.9292,76948.2109,63867.3164,48456.1523,0,0,0,0,46.1931725,675.96582,531.685181,417.94809
1.00E+17,360,64.7775574,954.192993,765.132874,594.701172,610.239258,568.244019,545.253357,574.578857,5.50E-04,5.91E-03,3.62E-03,3.36E-03,40.4309731,595.560425,477.55838,371.183258,2.41E-05,3.08E-04,2.27E-04,1.96E-04,3343.95557,10983.3262,17693.9531,10673.7451,4064.53979,68781.6172,56592.8789,43146.3438,0,0,0,0,46.1812744,675.598511,531.29718,417.692291
2.00E+17,360,127.607521,1877.83386,1501.35437,1168.93201,551.964905,510.014343,487.059753,516.346375,1.09E-03,1.17E-02,7.14E-03,6.64E-03,39.8231735,586.025818,468.535828,364.794922,3.89E-05,4.88E-04,3.56E-04,3.12E-04,3301.94897,10946.5811,17559.4355,10602.6553,6393.14307,75031.6875,41504.7852,40976.5352,0,0,0,0,46.1221771,673.773926,529.369995,416.422028
4.00E+17,360,250.400345,3678.49609,2928.95117,2285.94922,494.104187,452.176147,429.267548,458.515961,2.14E-03,2.30E-02,1.40E-02,1.30E-02,39.0718994,573.984131,457.026886,356.694305,6.11E-05,7.52E-04,5.40E-04,4.81E-04,3220.22144,10872.8652,17295.9004,10462.9961,2587.66919,48243.1562,28032.7871,26287.8691,0,0,0,0,46.0066376,670.178162,525.561096,413.915283
6.00E+17,360,370.716034,5437.19043,4315.30566,3374.40405,460.531525,418.626373,395.726288,424.961395,3.19E-03,3.41E-02,2.07E-02,1.93E-02,38.5637894,565.604553,448.90033,351.022858,7.86E-05,9.53E-04,6.76E-04,6.09E-04,3141.51196,10800.8779,17040.0195,10327.4697,1778.96973,40785.957,64323.5742,35629.5,0,0,0,0,45.8928146,666.662048,521.85083,411.468597
8.00E+17,360,489.25177,7164.09131,5670.04736,4441.13037,436.85968,394.971954,372.065948,401.299194,4.22E-03,4.50E-02,2.73E-02,2.55E-02,38.1708641,558.934265,442.370636,346.491913,9.34E-05,1.12E-03,7.85E-04,7.15E-04,3065.6438,10729.7354,16791.2441,10195.541,1464.13269,31528.7188,22878.6367,18623.8301,0,0,0,0,45.7813835,663.219299,518.219604,409.073395
1.00E+18,360,606.359375,8863.82812,6998.24561,5489.47803,418.588745,376.680359,353.799713,383.022949,5.24E-03,5.58E-02,3.38E-02,3.16E-02,37.845974,553.236633,436.796143,342.626221,1.06E-04,1.26E-03,8.76E-04,8.05E-04,2992.47852,10658.5762,16549.2188,10066.7578,3191.77344,28092.3398,20977.7637,17420.625,0,0,0,0,45.6726532,659.838501,514.663025,406.724731
2.00E+18,360,1176.67334,17058.334,13329.8574,10521.6221,362.667694,320.811829,297.764313,327.081268,1.03E-02,0.108604223,6.54E-02,6.14E-02,36.7210884,532.348755,415.992126,328.353973,1.55E-04,1.76E-03,1.18E-03,1.13E-03,2663.31177,10319.0664,15432.7256,9471.70117,932.216187,18704.8691,12891.1191,10842.7354,0,0,0,0,45.1591187,643.982849,497.959015,395.700317
4.00E+18,360,2267.22461,32335.5586,24863.9941,19822.2578,308.654297,266.820496,243.270874,272.915222,2.00E-02,0.209082723,0.124583647,0.117892735,35.3772583,504.556732,387.972137,309.302032,2.16E-04,2.30E-03,1.47E-03,1.48E-03,2150.96484,9695.09082,13582.4707,8476.17578,668.948975,12910.7305,8610.45312,7396.71094,0,0,0,0,44.2693558,616.616211,469.106201,376.66391
6.00E+18,360,3307.97998,46526.2188,35270.6836,28368.2949,278.84433,236.617462,212.569702,242.67717,2.94E-02,0.304312348,0.179738149,0.171138898,34.4113121,483.989716,366.903839,295.101593,2.57E-04,2.60E-03,1.59E-03,1.67E-03,688.608154,9136.4209,9989.41016,6604.81299,566.057007,10492.5488,6870.35498,5976.32031,0,0,0,0,43.4796829,593.840393,444.905396,360.741821
8.00E+18,360,4319.89062,59872.793,44807.7539,36333.4805,258.310944,216.019547,191.431549,221.9207,3.86E-02,0.395252287,0.231778979,0.221873716,33.7032967,467.120728,349.584991,283.469696,2.88E-04,2.79E-03,1.64E-03,1.79E-03,643.471375,8633.80176,9252.68848,6176.65381,501.139679,9092.96777,5829.354,5141.15381,0,0,0,0,42.8560066,574.580566,424.43222,347.289581
1.00E+19,360,5304.75928,72524.4766,53610.5469,43813.2617,243.033737,200.613037,175.51062,206.385803,4.76E-02,0.482813656,0.281081229,0.270502925,33.1097031,452.66217,334.610718,273.460846,3.13E-04,2.92E-03,1.65E-03,1.87E-03,604.94281,8179.75342,8604.7373,5796.47803,456.348145,8260.58594,5130.19922,4615.71094,0,0,0,0,42.3145599,558.012817,406.695496,335.674286
2.00E+19,360,9933.61719,128046.758,89344.3438,75774.9062,200.347961,156.308823,129.48761,162.048141,9.00E-02,0.879147291,0.494223446,0.487796932,31.0003815,399.602478,278.821777,236.474869,3.99E-04,3.13E-03,1.50E-03,1.99E-03,445.878113,6437.47607,6149.15283,4344.16895,356.484741,5733.27441,3485.99854,3191.91919,0,0,0,0,40.3924751,499.209137,341.854309,293.818634
4.00E+19,360,18370.5215,212610.578,134983.656,121988.25,165.143311,119.879494,90.7793503,125.267387,0.165358618,1.51259708,0.806248009,0.828067958,28.6649437,331.752716,210.625443,190.347702,5.01E-04,3.06E-03,1.11E-03,1.91E-03,339.203156,4314.45508,3628.21143,2760.62305,271.560364,3882.77319,2103.42407,2085.91919,0,0,0,0,38.4109993,427.822235,265.226044,243.819763
6.00E+19,360,26181.1172,277014.531,163009.344,155401.672,147.933701,102.335968,71.731163,107.333611,0.231625319,2.03153133,1.04411709,1.10242462,27.2349472,288.164764,169.570724,161.656815,5.73E-04,2.90E-03,8.39E-04,1.79E-03,283.770966,3178.16943,2500.58862,1987.50977,233.203873,2991.61865,1511.93103,1578.91785,0,0,0,0,37.314415,383.912323,219.866043,213.697586
8.00E+19,360,33664.3516,329896.406,181514.594,181691.797,136.411346,91.4923859,60.5650024,96.15625,0.293513834,2.48039818,1.23503542,1.33631575,26.2645454,257.381409,141.615616,141.75386,6.26E-04,2.76E-03,6.66E-04,1.68E-03,251.599838,2491.44458,1829.31104,1524.11853,209.050949,2412.73511,1191.43494,1271.07373,0,0,0,0,36.6433372,353.25827,188.548981,192.816849
1.00E+20,360,40976.9297,375993.938,195240.203,204070.359,127.500641,83.6290359,52.6008911,87.9101868,0.353899449,2.8972826,1.41537094,1.55551767,25.5757866,234.676956,121.859352,127.370697,6.66E-04,2.63E-03,5.40E-04,1.58E-03,233.249649,2082.40186,1453.59802,1256.4165,189.606552,2094.28857,942.835693,1075.5769,0,0,0,0,36.2122307,330.618652,165.99559,177.608826
1.00E+16,380,6.14911461,88.4198685,70.1844177,54.9178009,818.559631,774.655396,750.226135,781.147034,5.57E-05,5.79E-04,3.47E-04,3.27E-04,38.3795853,551.872925,438.056396,342.769623,4.12E-06,5.31E-05,3.95E-05,3.35E-05,2809.07739,9701.42969,15196.7959,9235.76758,15404.1318,231450.844,169919.578,138924.859,0,0,0,0,42.7474327,609.792664,471.847839,374.79599
2.00E+16,380,12.2307806,175.818497,139.418274,109.155846,759.372986,715.478027,691.069092,721.973389,1.11E-04,1.15E-03,6.91E-04,6.52E-04,38.1692238,548.686279,435.090179,340.64856,7.05E-06,9.00E-05,6.66E-05,5.69E-05,2805.87134,9698.38477,15186.2617,9230.17285,39445.9922,188505.828,136872.766,121608.188,0,0,0,0,42.7427292,609.64679,471.693634,374.694366
4.00E+16,380,24.2808228,348.903534,276.296021,216.493454,700.368774,656.490601,632.105774,662.988342,2.20E-04,2.29E-03,1.37E-03,1.29E-03,37.8872337,544.421143,431.126038,337.811462,1.19E-05,1.50E-04,1.10E-04,9.52E-05,2799.47485,9692.29688,15165.2305,9219.00098,7178.61523,112451.219,101737.422,73789.0859,0,0,0,0,42.7333183,609.355469,471.38559,374.491455
6.00E+16,380,36.222065,520.323303,411.646912,322.730743,665.927979,622.039124,597.687012,628.551331,3.29E-04,3.42E-03,2.04E-03,1.93E-03,37.6800499,541.267029,428.216309,335.72113,1.61E-05,2.01E-04,1.47E-04,1.28E-04,2793.0481,9685.09668,15143.9307,9207.3584,5664.71436,91115.7109,74189.8203,56990.082,0,0,0,0,42.7249107,609.059387,471.056122,374.280151
8.00E+16,380,48.083416,690.544861,545.86676,428.165039,641.572571,597.690491,573.349487,604.204163,4.37E-04,4.54E-03,2.71E-03,2.56E-03,37.5141335,538.755249,425.879059,334.049469,1.98E-05,2.47E-04,1.79E-04,1.56E-04,2786.69507,9679.02051,15123.0088,9196.24121,4902.46484,78119.7031,62650.9922,48557.7188,0,0,0,0,42.7155342,608.769104,470.749207,374.077972
1.00E+17,380,59.877964,859.749878,679.136108,532.921326,622.717041,578.8396,554.507263,585.354675,5.45E-04,5.65E-03,3.38E-03,3.19E-03,37.3728867,536.613708,423.883423,332.623322,2.32E-05,2.88E-04,2.09E-04,1.83E-04,2780.36377,9672.95117,15102.1396,9185.15137,4366.89453,69840.4688,55541.7188,43249.6914,0,0,0,0,42.7061729,608.47937,470.442932,373.876129
2.00E+17,380,118.107597,1694.35693,1334.7229,1049.0625,564.375,520.507324,496.200836,527.02771,1.08E-03,1.12E-02,6.66E-03,6.31E-03,36.8584824,528.767151,416.53421,327.386597,3.76E-05,4.59E-04,3.29E-04,2.91E-04,2749.02954,9642.70605,14998.6113,9130.11621,3324.72217,88497.0547,38546.6992,43456.1562,0,0,0,0,42.6596451,607.038879,468.920441,372.873016
4.00E+17,380,232.117828,3324.66162,2609.04248,2055.27417,506.430023,462.517181,438.283447,469.076904,2.13E-03,2.20E-02,1.31E-02,1.24E-02,36.2191391,518.772644,407.10907,320.700287,5.95E-05,7.11E-04,5.01E-04,4.52E-04,2687.92505,9581.63281,14795.4453,9021.66797,2376.33374,48269.0938,27044.1465,25896.5234,0,0,0,0,42.5684738,604.187744,465.917328,370.891205
6.00E+17,380,344.001953,4919.97949,3849.15698,3037.71289,472.791168,428.872406,404.639984,435.43454,3.16E-03,3.26E-02,1.94E-02,1.84E-02,35.7848549,511.801605,400.409149,315.998535,7.69E-05,9.05E-04,6.30E-04,5.76E-04,2628.8606,9522.30273,14597.5225,8916.22852,1995.5448,38884.7344,22003.5254,20961.2676,0,0,0,0,42.4785271,601.401978,462.974823,368.951782
8.00E+17,380,454.350372,6488.3335,5062.89502,4001.85962,449.054474,405.110596,380.886475,411.683838,4.19E-03,4.31E-02,2.56E-02,2.43E-02,35.4478989,506.212402,395.001312,312.220551,9.16E-05,1.06E-03,7.34E-04,6.78E-04,2571.71704,9462.96191,14404.4033,8813.02734,1575.12964,31991.1348,23342.0312,18969.4316,0,0,0,0,42.3915405,598.686584,460.087158,367.055084
1.00E+18,380,563.482483,8034.70898,6254.58203,4950.92432,430.745178,386.79715,362.555725,393.366058,5.21E-03,5.35E-02,3.17E-02,3.01E-02,35.1698112,501.487091,390.38028,309.012421,1.05E-04,1.20E-03,8.22E-04,7.66E-04,2516.45703,9404.92773,14216.2227,8712.53613,1505.94495,27954.0703,21316.8613,16925.625,0,0,0,0,42.304966,596.004761,457.255676,365.188477
2.00E+18,380,1095.94678,15506.9424,11952.8037,9518.56348,374.584473,330.610138,306.229187,337.141266,1.02E-02,0.104239501,6.13E-02,5.86E-02,34.2018089,483.933594,373.01767,297.051025,1.54E-04,1.69E-03,1.12E-03,1.08E-03,2265.50269,9123.58105,13341.2119,8243.43262,986.587891,18701.7129,12634.5674,10774.2891,0,0,0,0,41.8962288,583.325745,443.864868,356.362305
4.00E+18,380,2117.77295,29508.5723,22393.0879,18006.4785,320.182953,276.155243,251.316696,282.551636,1.99E-02,0.201101378,0.117211863,0.112742186,33.0452499,460.445038,349.416656,280.968994,2.17E-04,2.25E-03,1.41E-03,1.44E-03,1866.73157,8604.7334,11866.8232,7446.09619,696.887573,12933.6768,8368.25293,7332.93896,0,0,0,0,41.1778603,561.119873,420.397583,340.898438
6.00E+18,380,3096.45752,42577.4297,31866.6504,25846.8457,290.002808,245.57724,220.27179,251.950623,2.92E-02,0.29333505,0.169519752,0.164031401,32.2109451,442.912354,331.493317,268.872192,2.60E-04,2.57E-03,1.55E-03,1.64E-03,617.883972,8137.0791,8818.75293,5857.90479,578.465881,10383.8369,6641.00586,5867.76953,0,0,0,0,40.5274353,542.320007,400.359894,327.735748
8.00E+18,380,4050.08301,54910.9336,40585.957,33182.3242,269.152985,224.667023,198.847244,230.889084,3.84E-02,0.381859064,0.219129637,0.213139877,31.5982857,428.408844,316.647034,258.884735,2.93E-04,2.77E-03,1.60E-03,1.77E-03,580.567749,7713.98242,8205.41992,5499.98975,514.509155,8974.99512,5635.69141,5041.73193,0,0,0,0,40.009964,526.149048,383.163849,316.440948
1.00E+19,380,4980.28809,66626.375,48661.8203,40089.4961,253.610046,208.949203,182.678421,215.079224,4.75E-02,0.466677904,0.26631403,0.260149449,31.0845146,415.849091,303.723175,250.218918,3.20E-04,2.91E-03,1.62E-03,1.85E-03,548.371582,7328.88477,7661.69873,5179.65186,465.912933,8041.38574,4948.43701,4485.24561,0,0,0,0,39.5588646,512.063782,368.085754,306.569458
2.00E+19,380,9376.33301,118273.141,81801.125,69816.8672,209.444046,163.654297,135.543396,169.547241,9.00E-02,0.853359103,0.473447293,0.472270399,29.2612362,369.101471,255.281235,217.881302,4.11E-04,3.17E-03,1.50E-03,2.01E-03,437.164642,5833.31787,5670.03076,3980.17114,355.285828,5589.3916,3311.41968,3085.36548,0,0,0,0,37.9360619,460.768768,312.455017,270.386627
4.00E+19,380,17397.2422,197656.688,124538.57,113197.5,173.034317,126.286118,96.2669373,131.862457,0.165144116,1.47702241,0.778602362,0.806922913,27.1462593,308.419006,194.327148,176.630814,5.21E-04,3.15E-03,1.15E-03,1.97E-03,315.712006,3960.42871,3324.58521,2533.5752,273.544525,3797.0542,2036.61133,2035.73669,0,0,0,0,36.1630249,396.960297,243.678162,225.60051
6.00E+19,380,24855.4102,258866.844,151436.859,145053.047,154.902786,108.053757,76.6694107,113.208649,0.231529459,1.99138522,1.0175097,1.08014143,25.8558788,269.286621,157.532425,150.891647,5.96E-04,3.02E-03,8.90E-04,1.86E-03,265.832611,2940.44067,2314.52612,1840.26648,234.391846,2939.44849,1470.33691,1548.05908,0,0,0,0,35.1814728,357.671143,203.195145,198.682571
8.00E+19,380,32022.0078,309564.406,169535.203,170373.875,142.730438,96.690979,65.1796875,101.533699,0.29369995,2.44106269,1.2123127,1.31569183,24.9832058,241.518631,132.26944,132.923752,6.52E-04,2.89E-03,7.20E-04,1.76E-03,236.651306,2317.78931,1703.31763,1419.25281,209.912292,2375.43701,1166.41052,1250.58655,0,0,0,0,34.5891914,330.126923,175.035553,179.917236
1.00E+20,380,39041.1836,354039.375,183269.719,192116.75,133.310547,88.3753281,56.9213905,92.8690872,0.354489625,2.86095381,1.39821577,1.53788626,24.36759,220.973999,114.387962,119.909851,6.94E-04,2.77E-03,5.94E-04,1.66E-03,220.160034,1948.69775,1363.23328,1177.36377,190.808701,2148.85522,927.3797,1089.01453,0,0,0,0,34.2152939,309.737305,154.734055,166.228882
1.00E+16,400,5.69784307,79.8529434,62.4207153,49.3238335,830.614258,784.974243,759.272766,791.620422,5.53E-05,5.54E-04,3.24E-04,3.11E-04,35.5623398,498.400818,389.598114,307.85376,3.93E-06,4.92E-05,3.60E-05,3.09E-05,2354.2373,8577.9541,13047.4688,7993.22021,16927.666,239363,166182.828,140824.5,0,0,0,0,39.7310448,552.145508,419.980988,337.285858
2.00E+16,400,11.3386879,158.868439,124.070274,98.0924683,771.432617,725.759277,700.073242,732.421692,1.10E-04,1.10E-03,6.45E-04,6.19E-04,35.3850632,495.78891,387.192535,306.122162,6.75E-06,8.37E-05,6.08E-05,5.26E-05,2351.82251,8575.43555,13039.2842,7988.84766,11854.6201,186685.656,117099.133,105213.133,0,0,0,0,39.7273102,552.029236,419.857941,337.204834
4.00E+16,400,22.5235329,315.442139,246.068161,194.677933,712.373169,666.639771,641.03894,673.350647,2.18E-04,2.19E-03,1.28E-03,1.23E-03,35.1451607,492.208618,383.959106,303.770966,1.14E-05,1.40E-04,1.01E-04,8.83E-05,2346.98779,8569.04883,13022.8252,7979.62109,7947.01123,116492.039,104885.172,76441.4062,0,0,0,0,39.7205276,551.782776,419.608765,337.037354
6.00E+16,400,33.6182976,470.706848,366.841064,290.388733,677.94104,632.205811,606.616333,638.921082,3.25E-04,3.27E-03,1.91E-03,1.83E-03,34.9714622,489.653473,381.606934,302.077301,1.55E-05,1.88E-04,1.35E-04,1.19E-04,2342.18384,8564.0166,13006.5205,7970.90674,6079.31494,93122.7656,73197.1797,57466.418,0,0,0,0,39.7130623,551.550659,419.363281,336.875671
8.00E+16,400,44.6439323,624.950012,486.672119,385.422028,653.564819,607.826843,582.245972,614.545837,4.32E-04,4.34E-03,2.54E-03,2.44E-03,34.830677,487.578827,379.696014,300.701813,1.91E-05,2.31E-04,1.65E-04,1.46E-04,2337.39478,8558.99023,12990.2549,7962.21338,5246.74512,79457.5078,61479.6992,48727.9844,0,0,0,0,39.7056122,551.31897,419.118195,336.714264
1.00E+17,400,55.6125793,778.348511,605.721375,479.894135,634.691345,588.950195,563.375977,595.672546,5.39E-04,5.41E-03,3.16E-03,3.04E-03,34.7106361,485.806946,378.061554,299.526367,2.24E-05,2.70E-04,1.92E-04,1.70E-04,2332.62061,8553.96875,12974.0264,7953.53906,4625.0415,71051.7656,54263.9453,43313.582,0,0,0,0,39.6981735,551.087646,418.873535,336.553131
2.00E+17,400,109.817993,1535.72192,1192.05762,945.865906,576.269897,530.487122,504.953674,537.236877,1.07E-03,1.07E-02,6.24E-03,6.00E-03,34.2714996,479.261108,372.011902,295.181488,3.65E-05,4.32E-04,3.04E-04,2.73E-04,2308.94165,8528.09766,12893.2529,7910.09766,3533.6748,77416.3047,37504.875,39484.9492,0,0,0,0,39.6627655,549.959595,417.654938,335.759125
4.00E+17,400,216.131638,3018.28516,2334.20874,1856.2085,518.259644,472.441193,446.918945,479.206573,2.11E-03,2.11E-02,1.23E-02,1.18E-02,33.7246895,470.96637,364.22464,289.63858,5.81E-05,6.74E-04,4.66E-04,4.26E-04,2262.72803,8478.42285,12734.916,7825.35547,2796.8335,49028.3477,26380.6953,26068.625,0,0,0,0,39.5897369,547.688354,415.253296,334.177124
6.00E+17,400,320.596161,4470.9458,3447.73438,2746.42554,484.541168,438.673981,413.174225,445.463135,3.14E-03,3.13E-02,1.82E-02,1.75E-02,33.3500633,465.09082,358.651093,285.697327,7.53E-05,8.60E-04,5.89E-04,5.45E-04,2217.87817,8428.60254,12580.1113,7742.19727,2105.11133,38190.3086,21343.9492,20546.457,0,0,0,0,39.5191994,545.465332,412.891876,332.625488
8.00E+17,400,423.739349,5901.28369,4539.26123,3621.42798,460.759338,414.869537,389.358032,421.662323,4.15E-03,4.14E-02,2.40E-02,2.32E-02,33.0596619,460.411438,354.14801,282.539703,9.00E-05,1.02E-03,6.88E-04,6.44E-04,2174.41211,8379.9502,12428.9248,7661.0957,1727.80359,33001.7188,24309.5078,19679.6777,0,0,0,0,39.4486847,543.271423,410.572662,331.097565
1.00E+18,400,525.824158,7312.81543,5612.18701,4483.60889,442.401337,396.493317,370.96347,403.286041,5.16E-03,5.14E-02,2.98E-02,2.88E-02,32.8193626,456.430023,350.285156,279.844849,1.03E-04,1.15E-03,7.72E-04,7.29E-04,2132.24219,8331.7998,12281.1377,7581.72656,2232.42188,28577.9922,24290.4434,18366.9531,0,0,0,0,39.3793716,541.114746,408.29303,329.595734
2.00E+18,400,1024.80273,14149.8701,10756.9277,8643.86719,386.039642,340.046448,314.389282,346.825104,1.01E-02,0.100226931,5.77E-02,5.60E-02,31.9815788,441.582733,335.697327,269.753876,1.53E-04,1.64E-03,1.06E-03,1.04E-03,1939.19067,8097.78369,11589.4023,7208.79248,1062.59265,18757.4863,12418.1787,10746.0859,0,0,0,0,39.0510368,530.874878,397.452576,322.459503
4.00E+18,400,1982.02795,27019.1738,20224.5898,16408.5957,331.648163,285.194733,259.165863,292.00293,1.97E-02,0.193810254,0.110517509,0.108009689,30.9271145,421.601044,315.579926,256.036041,2.18E-04,2.20E-03,1.36E-03,1.40E-03,592.533081,7664.31689,8388.7041,5548.51807,726.526917,13205.0645,8153.48877,7361.69336,0,0,0,0,38.4195557,512.70813,378.091187,309.739624
6.00E+18,400,2908.42383,39081.8984,28875.9316,23622.084,300.778351,254.255081,227.770493,260.934662,2.91E-02,0.282967538,0.160402626,0.157483533,30.2549229,406.550049,300.382324,245.72908,2.63E-04,2.53E-03,1.50E-03,1.61E-03,556.678406,7271.03027,7811.19434,5212.96729,603.025574,10302.8398,6450.85645,5785.57422,0,0,0,0,37.9304085,497.072235,361.524292,298.842316
8.00E+18,400,3809.50146,50500.4844,36863.7461,30391.2441,279.630035,233.017868,206.085602,239.577835,3.82E-02,0.368477374,0.207707062,0.204802454,29.7212982,393.999023,287.60675,237.109024,2.98E-04,2.74E-03,1.57E-03,1.74E-03,525.687195,6912.97217,7298.53613,4912.39844,545.496033,8974.31152,5495.5542,5005.12061,0,0,0,0,37.4997253,483.43866,347.018768,289.319061
1.00E+19,400,4689.92578,61377.5195,44287.9023,36785.1133,263.792236,217.068756,189.694183,223.518387,4.72E-02,0.451316327,0.252900183,0.250466645,29.2722168,383.088348,276.42334,229.59465,3.26E-04,2.89E-03,1.59E-03,1.84E-03,498.69339,6586.0376,6840.81006,4641.84717,475.59549,7883.57861,4773.05322,4377.40869,0,0,0,0,37.1192245,471.411407,334.163605,280.898071
2.00E+19,400,8866.4209,109549.672,74991.5938,64469.2305,218.523682,170.876495,141.779846,177.060013,8.96E-02,0.829316437,0.453235,0.457386702,27.6699238,341.877655,234.030365,201.192642,4.23E-04,3.20E-03,1.51E-03,2.02E-03,403.505524,5299.34326,5137.07471,3613.30786,359.443329,5476.78027,3186.30371,3007.50903,0,0,0,0,35.7304077,426.658264,285.82077,249.403152
4.00E+19,400,16518.541,184252.828,115185.078,105318.812,180.68486,132.581955,101.743935,138.336914,0.164645955,1.44276512,0.753075242,0.786828756,25.7751579,287.503937,179.732178,164.337082,5.39E-04,3.24E-03,1.19E-03,2.02E-03,294.627167,3643.73804,3052.29419,2330.21973,276.447937,3729.99072,1977.05701,1994.49854,0,0,0,0,34.1616898,369.539673,224.574142,209.425171
6.00E+19,400,23656.0059,242513.188,141017.875,135729.016,161.670425,113.697823,81.6497574,119.006004,0.231073424,1.95223045,0.992625475,1.0586431,24.6081963,252.274719,146.694046,141.192322,6.18E-04,3.14E-03,9.40E-04,1.92E-03,249.679306,2726.45557,2146.06348,1707.39941,235.459427,2890.24634,1428.59399,1518.09998,0,0,0,0,33.2814636,334.263367,188.36145,185.302078
8.00E+19,400,30532.4844,291163.719,158711.312,160135.828,148.86734,101.823677,69.8506165,106.847206,0.293448448,2.40111876,1.19071066,1.29509258,23.8210983,227.162613,123.824768,124.936157,6.77E-04,3.02E-03,7.74E-04,1.83E-03,223.153702,2160.45557,1588.61072,1324.07336,211.09198,2342.52368,1143.50391,1232.37317,0,0,0,0,32.7570457,309.459778,162.987747,168.401535
1.00E+20,400,37281.1055,334094.219,172405.391,181260.234,138.959854,93.0696182,61.3116493,97.7803726,0.354583144,2.82231236,1.38097095,1.5192889,23.2690353,208.525208,107.606979,113.133751,7.20E-04,2.89E-03,6.48E-04,1.73E-03,208.303574,1826.81055,1280.40369,1105.17261,192.533432,2068.95166,910.539795,1057.34167,0,0,0,0,32.4324646,291.051361,144.670425,156.051407
1.00E+16,420,5.30405331,72.4471436,55.7833252,44.5115051,842.008972,794.763733,767.936523,801.569763,5.56E-05,5.30E-04,3.04E-04,2.97E-04,33.1019707,452.171265,348.166809,277.813354,3.76E-06,4.58E-05,3.29E-05,2.86E-05,1989.828,7613.28955,11270.1768,6957.76416,20018.1406,251411.938,163904.484,145111.516,0,0,0,0,37.1020699,502.506592,375.723969,305.11087
2.00E+16,420,10.559082,144.200089,110.934273,88.5644836,782.937683,735.521729,708.702881,742.387451,1.09E-04,1.05E-03,6.05E-04,5.89E-04,32.9514732,450.011047,346.197327,276.386627,6.47E-06,7.80E-05,5.57E-05,4.88E-05,1987.98889,7611.19531,11263.7529,6954.3125,13470.7324,346153.875,119310.477,159645.016,0,0,0,0,37.0990753,502.412811,375.624695,305.045532
4.00E+16,420,20.9878635,286.536102,220.17131,175.898422,723.903992,676.437073,649.632629,683.324524,2.15E-04,2.10E-03,1.20E-03,1.17E-03,32.7487793,447.103912,343.549957,274.46756,1.10E-05,1.31E-04,9.29E-05,8.21E-05,1984.31812,7607.00781,11250.9219,6947.41602,10636.9639,123281.5,111786.57,81901.6797,0,0,0,0,37.0930824,502.225342,375.4263,304.914917
6.00E+16,420,31.339262,427.762024,328.395447,262.498901,689.452515,641.969299,615.173462,648.865112,3.21E-04,3.13E-03,1.79E-03,1.75E-03,32.6006241,444.979889,341.613739,273.064728,1.49E-05,1.76E-04,1.24E-04,1.11E-04,1980.65759,7602.82324,11238.1172,6940.53271,6622.8252,95927.8359,72281.5156,58277.3945,0,0,0,0,37.0870972,502.038116,375.22821,304.784485
8.00E+16,420,41.6297646,568.086121,435.830322,348.515381,665.034729,617.516235,590.759766,624.436951,4.27E-04,4.16E-03,2.38E-03,2.32E-03,32.4790192,443.214203,340.029785,271.907684,1.84E-05,2.17E-04,1.52E-04,1.36E-04,1976.95972,7597.8208,11225.209,6933.32959,5806.97852,81624.9297,60598.1328,49343.3438,0,0,0,0,37.0826721,501.862823,375.028564,304.65802
1.00E+17,420,51.8726387,707.739441,542.624573,434.078857,646.144897,598.616394,571.864807,605.541992,5.32E-04,5.18E-03,2.97E-03,2.89E-03,32.3763199,441.736115,338.679565,270.930664,2.17E-05,2.54E-04,1.77E-04,1.59E-04,1973.31995,7593.64404,11212.459,6926.47412,5325.64941,73572.2578,54158.2578,44352.0508,0,0,0,0,37.0767059,501.676178,374.831055,304.527985
2.00E+17,420,102.539307,1398.01013,1069.20618,856.585205,587.674255,540.105286,513.366394,547.048645,1.05E-03,1.03E-02,5.86E-03,5.72E-03,31.9999943,436.284637,333.673004,267.319214,3.54E-05,4.08E-04,2.82E-04,2.56E-04,1955.27502,7572.8208,11149.1123,6892.40234,3957.50537,79233.8125,36605.1055,39932.1406,0,0,0,0,37.0470123,500.747345,373.848267,303.88089
4.00E+17,420,202.054977,2751.10889,2096.79663,1683.32019,529.575867,481.911835,455.208466,488.898712,2.09E-03,2.02E-02,1.15E-02,1.13E-02,31.5281982,429.276794,327.179382,262.661469,5.67E-05,6.39E-04,4.34E-04,4.02E-04,1919.93384,7530.78857,11024.3574,6825.02686,22954.0254,62243.0352,38323.4531,41173.5039,0,0,0,0,36.9899025,498.930939,371.904633,302.60849
