Carrier Concentration,Temperature,Conducitivty x,Conducitivty y,Conducitivty z,Conducitivty ave,Seebeck x,Seebeck y,Seebeck z,Seebeck ave,Kele x,Kele y,Kele z,Kele ave,Mobility x,Mobility y,Mobility z,Mobility ave,PF x,PF y,PF z,PF ave,ADP,ADP,ADP,ADP,IMP,IMP,IMP,IMP,PIE,PIE,PIE,PIE,POP,POP,POP,POP
1.00E+16,380,46.3456879,53.6100578,18.2525425,39.4027634,-866.853882,-797.734924,-834.938232,-833.17572,3.24E-04,3.26E-04,1.40E-04,2.63E-04,289.266876,334.6073,113.923218,245.932449,3.48E-05,3.41E-05,1.27E-05,2.74E-05,4037.94995,32985.0273,1990.87537,13004.6172,643399.25,201184.906,65568.4141,303384.188,0,0,0,0,325.178192,358.49762,125.78598,269.820587
2.00E+16,380,92.5685196,106.560593,36.3805161,78.503212,-807.239868,-738.707092,-775.62207,-773.856384,6.48E-04,6.47E-04,2.78E-04,5.24E-04,288.883575,332.549347,113.534615,244.989182,6.03E-05,5.81E-05,2.19E-05,4.70E-05,4037.62036,32961.7148,1990.53235,12996.6221,429610.938,141834.766,46329.5977,205925.109,0,0,0,0,325.190582,358.42511,125.776344,269.797363
4.00E+16,380,184.696198,211.401306,72.395813,156.164444,-747.463562,-679.854858,-716.258179,-714.525574,1.29E-03,1.28E-03,5.51E-04,1.04E-03,288.19574,329.865784,112.964767,243.67543,1.03E-04,9.77E-05,3.71E-05,7.97E-05,4034.20483,32914.6211,1989.12073,12979.3154,283863.938,98131.8203,32469.7227,138155.156,0,0,0,0,325.247711,358.306305,125.753906,269.769318
6.00E+16,380,276.635468,315.283173,108.219734,233.379456,-712.6521,-645.551941,-681.728699,-679.9776,1.93E-03,1.91E-03,8.23E-04,1.55E-03,287.770447,327.973785,112.575737,242.773331,1.40E-04,1.31E-04,5.03E-05,1.08E-04,4033.54419,32868.1484,1988.43481,12963.375,219771.281,78861.9922,26320.7012,108317.992,0,0,0,0,325.272369,358.161682,125.734642,269.7229
8.00E+16,380,368.383301,418.445557,143.884888,310.237915,-687.971008,-621.266174,-657.273926,-655.503723,2.57E-03,2.54E-03,1.09E-03,2.07E-03,287.408478,326.466461,112.257347,242.044083,1.74E-04,1.62E-04,6.22E-05,1.33E-04,4032.88354,32821.7695,1987.74927,12947.4678,182446.484,67464.125,22660.9297,90857.1797,0,0,0,0,325.296967,358.017303,125.715401,269.676544
1.00E+17,380,459.964081,521.021667,179.41745,386.801056,-668.83905,-602.460388,-638.333252,-636.54425,3.20E-03,3.16E-03,1.36E-03,2.58E-03,287.087006,325.196167,111.983566,241.422256,2.06E-04,1.89E-04,7.31E-05,1.57E-04,4032.22339,32775.4805,1987.06421,12931.5889,157491.078,59721.543,20165.2246,79125.9453,0,0,0,0,325.321533,357.873199,125.69619,269.63028
2.00E+17,380,915.508301,1027.34106,355.467102,766.105469,-609.333496,-544.192688,-579.526184,-577.684082,6.36E-03,6.23E-03,2.69E-03,5.09E-03,285.707672,320.607941,110.932556,239.082718,3.40E-04,3.04E-04,1.19E-04,2.56E-04,4027.31982,32545.0137,1983.17053,12851.835,98444.125,40723.2656,14007.46,51058.2812,0,0,0,0,325.438416,357.163361,125.595749,269.3992
4.00E+17,380,1819.07983,2018.4259,702.448181,1513.31799,-550.170349,-486.28183,-521.186157,-519.212769,1.27E-02,1.23E-02,5.33E-03,1.01E-02,283.845093,314.950592,109.608421,236.134689,5.51E-04,4.77E-04,1.91E-04,4.08E-04,4020.74683,32091.8242,1976.36816,12696.3125,59992.8281,27455.8594,9644.56445,32364.416,0,0,0,0,325.680878,355.750977,125.406654,268.946198
6.00E+17,380,2713.38525,2989.63867,1043.79236,2248.93872,-515.440308,-452.525238,-486.829559,-484.931732,1.88E-02,1.81E-02,7.84E-03,1.49E-02,282.260315,310.99762,108.580658,233.946213,7.21E-04,6.12E-04,2.47E-04,5.29E-04,4012.28833,31647.2715,1968.61792,12542.7256,44633.2109,21721.8398,7775.88916,24710.3125,0,0,0,0,325.908997,354.358734,125.213493,268.493744
8.00E+17,380,3602.12183,3946.21582,1382.07129,2976.80298,-491.034576,-428.704315,-462.835266,-460.858063,2.50E-02,2.40E-02,1.04E-02,1.98E-02,281.033447,307.879272,107.827629,232.24678,8.69E-04,7.25E-04,2.96E-04,6.32E-04,4005.7771,31211.9141,1961.90759,12393.1992,35979.3594,18346.2012,6633.06055,20319.541,0,0,0,0,326.14566,352.998779,125.030128,268.058197
1.00E+18,380,4485.42529,4890.49219,1717.38342,3697.76733,-472.14798,-410.289307,-444.284637,-442.240631,3.11E-02,2.98E-02,1.29E-02,2.46E-02,279.958221,305.240509,107.190643,230.796463,1.00E-03,8.23E-04,3.39E-04,7.23E-04,3999.29907,30785.1562,1955.24463,12246.5674,30397.582,16079.4834,5860.04883,17445.7051,0,0,0,0,326.379547,351.663971,124.849548,267.631012
2.00E+18,380,8837.90137,9468.83008,3358.91895,7221.88281,-413.578339,-353.495209,-386.78186,-384.6185,6.14E-02,5.80E-02,2.52E-02,4.82E-02,275.809204,295.498932,104.823616,225.377243,1.51E-03,1.18E-03,5.02E-04,1.07E-03,3966.13574,28773.0859,1921.96094,11553.7275,17988.4238,10660.373,4002.44287,10883.7471,0,0,0,0,327.492249,345.34021,123.980591,265.60434
4.00E+18,380,17357.7617,18113.1367,6529.39551,14000.0977,-355.565186,-297.771484,-330.27948,-327.87204,0.121260755,0.11204616,4.91E-02,9.41E-02,270.846558,282.63327,101.883202,218.454346,2.19E-03,1.61E-03,7.12E-04,1.51E-03,3903.78125,25288.1504,1859.6687,10350.5332,10741.4785,7096.20068,2740.94116,6859.54053,0,0,0,0,329.53653,334.234131,122.426804,262.065826
6.00E+18,380,25745.4805,26255.5117,9594.75977,20531.916,-321.828369,-265.965088,-297.826721,-295.206726,0.180656224,0.163893178,7.23E-02,0.138943285,267.817749,273.123352,99.8096313,213.583572,2.67E-03,1.86E-03,8.51E-04,1.79E-03,3843.64673,22396.3066,1801.52173,9347.1582,8088.69922,5626.22314,2212.48169,5309.13428,0,0,0,0,331.392303,324.80127,121.078842,259.09082
8.00E+18,380,34064.3398,34005.5078,12582.4229,26884.0879,-298.070953,-243.920792,-275.327515,-272.439758,0.240517244,0.214201525,9.54E-02,0.183368549,265.766083,265.307098,98.166626,209.746597,3.03E-03,2.02E-03,9.54E-04,2.00E-03,3786.25342,19977.9824,1747.37451,8503.87012,6658.68262,4801.68066,1907.54016,4455.96777,0,0,0,0,332.996857,316.659729,119.898819,256.518463
1.00E+19,380,42338.5625,41424.4961,15501.9473,33088.3359,-279.742279,-227.153564,-258.092896,-254.996262,0.300499529,0.262808502,0.11788401,0.227064013,264.256531,258.551361,96.7555466,206.521133,3.31E-03,2.14E-03,1.03E-03,2.15E-03,3729.85645,17889.9258,1696.48413,7772.08838,5821.39697,4231.16064,1705.33386,3919.29712,0,0,0,0,334.558655,309.539093,118.855652,254.31781
2.00E+19,380,83197.7422,74922.6953,29365.2617,62495.2344,-223.58548,-177.377609,-206.942993,-202.635361,0.601810336,0.491208702,0.227416262,0.440145105,259.63974,233.815338,91.641777,195.032288,4.16E-03,2.36E-03,1.26E-03,2.57E-03,3471.22485,11385.0527,1484.1676,5446.81494,3899.55005,2883.03491,1222.06079,2668.21509,0,0,0,0,339.655243,283.596252,115.107872,246.119766
4.00E+19,380,162689.109,130049.336,54799.75,115846.062,-170.396484,-132.810059,-160.635284,-154.613937,1.21595299,0.891502202,0.438668102,0.848707736,253.8564,202.926025,85.5082855,180.763565,4.72E-03,2.29E-03,1.41E-03,2.77E-03,3022.99829,4310.97021,1196.52344,2843.49731,2763.30713,1926.27832,889.35022,1859.64514,0,0,0,0,344.839661,253.214951,111.501175,236.5186
6.00E+19,380,239007.469,175903.766,78414.0625,164441.766,-141.672272,-109.340683,-136.562729,-129.191895,1.83533621,1.24532175,0.642744899,1.24113429,248.627869,182.984161,81.570343,171.060791,4.80E-03,2.10E-03,1.46E-03,2.74E-03,2669.53296,3376.76538,988.459351,2344.91919,2309.89404,1536.41577,744.964722,1530.4248,0,0,0,0,348.253265,233.972275,110.09388,230.773132
8.00E+19,380,311839.469,215860.109,100951.305,209550.297,-123.109512,-93.7382202,-120.9338,-112.593842,2.46049523,1.57235575,0.844354987,1.6257354,243.293594,168.411606,78.7610626,163.488754,4.73E-03,1.90E-03,1.48E-03,2.66E-03,2381.90063,2843.06958,862.637634,2029.20264,2051.97559,1307.32129,658.99884,1339.43188,0,0,0,0,350.766693,220.535095,109.919037,227.073608
1.00E+20,380,380967.188,250922.125,122571.383,251486.891,-110.12442,-82.5423889,-109.848373,-100.838402,3.06540275,1.86969912,1.03744543,1.99084914,237.781006,156.613266,76.5030365,156.965775,4.62E-03,1.71E-03,1.48E-03,2.56E-03,2133.44043,2419.13794,760.275146,1770.95117,1882.74841,1135.2998,601.028992,1206.35913,0,0,0,0,352.292786,209.633102,110.231804,224.052567
1.00E+16,400,43.98283,48.7721634,16.9696808,36.5748901,-873.241699,-806.745056,-844.181458,-841.389404,3.24E-04,3.12E-04,1.38E-04,2.58E-04,274.518402,304.410217,105.915489,228.281357,3.35E-05,3.17E-05,1.21E-05,2.59E-05,3706.98755,28007.418,1796.18738,11170.1982,672795.438,201814.312,67281.3984,313963.719,0,0,0,0,310.47879,326.433472,117.566391,251.492874
2.00E+16,400,87.8581467,97.0071945,33.835762,72.9003677,-813.619446,-747.656555,-784.834595,-782.036865,6.48E-04,6.19E-04,2.75E-04,5.14E-04,274.183472,302.735199,105.592873,227.50386,5.82E-05,5.42E-05,2.08E-05,4.46E-05,3706.69922,27989.334,1795.89929,11163.9775,449802.125,143929.984,47674.957,213802.359,0,0,0,0,310.488739,326.376404,117.558792,251.474625
4.00E+16,400,175.408508,192.615845,67.3899231,145.138092,-754.04303,-688.75061,-725.611572,-722.801758,1.29E-03,1.23E-03,5.47E-04,1.02E-03,273.7034,300.553284,105.153648,226.470108,9.97E-05,9.14E-05,3.55E-05,7.58E-05,3706.12158,27953.2129,1795.323,11151.5518,295518.562,98036.8906,33179.8672,142245.109,0,0,0,0,310.508575,326.262329,117.543587,251.438156
6.00E+16,400,262.753571,287.431458,100.772575,216.985886,-719.222656,-654.391724,-691.044189,-688.219543,1.94E-03,1.83E-03,8.18E-04,1.53E-03,273.329803,299.000977,104.828796,225.719864,1.36E-04,1.23E-04,4.81E-05,1.03E-04,3705.54395,27917.1562,1794.74695,11139.1484,228993.844,78723.25,26885.4219,111534.164,0,0,0,0,310.528351,326.148407,117.528389,251.401718
8.00E+16,400,349.711426,381.606689,133.882355,288.400146,-694.234863,-629.992859,-666.050598,-663.426086,2.56E-03,2.43E-03,1.07E-03,2.02E-03,272.840881,297.725189,104.453484,225.006516,1.69E-04,1.51E-04,5.94E-05,1.27E-04,3702.54517,27880.6641,1792.92249,11125.3779,190996.906,67439.6562,23378.1289,93938.2266,0,0,0,0,310.533661,326.026611,117.504631,251.35498
1.00E+17,400,436.685791,475.330597,166.985367,359.667236,-675.096802,-611.150757,-647.083374,-644.443665,3.20E-03,3.02E-03,1.34E-03,2.52E-03,272.557831,296.678009,104.224052,224.486633,1.99E-04,1.78E-04,6.99E-05,1.49E-04,3701.96704,27844.7383,1792.34656,11113.0166,164957.875,59685.5273,20795.5859,81813,0,0,0,0,310.553375,325.913086,117.489471,251.318649
2.00E+17,400,869.740784,938.546753,331.219818,713.169128,-615.731323,-552.797546,-588.32959,-585.619446,6.38E-03,5.97E-03,2.66E-03,5.00E-03,271.424774,292.8974,103.365578,222.562576,3.30E-04,2.87E-04,1.15E-04,2.45E-04,3699.07983,27666.1152,1789.4729,11051.5557,103016.656,40621.4688,14400.3389,52679.4883,0,0,0,0,310.651489,325.348267,117.413971,251.137894
4.00E+17,400,1728.07507,1846.6936,654.786377,1409.85156,-556.304749,-494.679871,-529.503113,-526.829285,1.26E-02,1.17E-02,5.20E-03,9.85E-03,269.644897,288.15387,102.171379,219.990051,5.35E-04,4.52E-04,1.84E-04,3.91E-04,3691.75659,27313.4453,1782.92419,10929.375,62992.5898,27407.1543,9969.04102,33456.2617,0,0,0,0,310.827087,324.227661,117.257439,250.770737
6.00E+17,400,2579.65186,2738.42383,974.472107,2097.51587,-521.793457,-460.878143,-495.473297,-492.714966,1.88E-02,1.74E-02,7.75E-03,1.47E-02,268.348663,284.864929,101.369606,218.194412,7.02E-04,5.82E-04,2.39E-04,5.09E-04,3686.02197,26967.625,1777.24023,10810.2959,46732.2188,21653.502,7976.69336,25454.1387,0,0,0,0,311.019348,323.131226,117.110123,250.420227
8.00E+17,400,3425.43042,3617.62793,1291.04224,2778.03345,-497.372986,-436.980988,-471.417267,-468.590424,2.51E-02,2.31E-02,1.03E-02,1.95E-02,267.248199,282.243225,100.725655,216.739029,8.47E-04,6.91E-04,2.87E-04,6.10E-04,3680.31323,26628.1445,1771.59399,10693.3506,37677.5117,18283.4316,6799.44043,20920.1289,0,0,0,0,311.209412,322.053162,116.96489,250.075821
1.00E+18,400,4265.24463,4486.0459,1604.37708,3451.8894,-478.347443,-418.454071,-452.593842,-449.798462,3.11E-02,2.86E-02,1.27E-02,2.41E-02,266.215637,279.996948,100.137344,215.449966,9.76E-04,7.86E-04,3.29E-04,6.98E-04,3673.88525,26294.6602,1765.56458,10578.0361,31858.0879,16040.1201,6022.74219,17973.6504,0,0,0,0,311.378662,320.981995,116.8144,249.725021
2.00E+18,400,8412.37598,8708.33105,3144.85449,6755.1875,-419.928131,-361.467621,-395.20047,-392.19873,6.17E-02,5.58E-02,2.50E-02,4.75E-02,262.529602,271.765656,98.1431961,210.81282,1.48E-03,1.14E-03,4.91E-04,1.04E-03,3645.81787,24716.5195,1738.06274,10033.4668,18797.4336,10609.0312,4084.05591,11163.5068,0,0,0,0,312.286194,315.934601,116.127556,248.116135
4.00E+18,400,16528.916,16713.1855,6125.41357,13122.5049,-361.880157,-305.408661,-338.450867,-335.246552,0.121845022,0.108144805,4.87E-02,9.29E-02,257.913452,260.788757,95.5795593,204.760574,2.16E-03,1.56E-03,7.02E-04,1.47E-03,3590.37354,21953.2598,1685.32776,9076.32031,11240.5742,7046.1582,2786.27979,7024.3374,0,0,0,0,313.995911,306.960114,114.884537,245.280197
6.00E+18,400,24520.8223,24282.8047,9014.01953,19272.5488,-328.224121,-273.342072,-305.851807,-302.472656,0.181849733,0.158433005,7.20E-02,0.137413457,255.078232,252.602234,93.7684784,200.482986,2.64E-03,1.81E-03,8.43E-04,1.76E-03,3536.86865,19570.1836,1636,8247.68457,8510.0957,5575.98779,2242.47803,5442.854,0,0,0,0,315.649445,299.198517,113.79171,242.879883
8.00E+18,400,32434.5664,31511.1387,11830.9658,25258.8906,-304.372833,-251.027527,-283.043304,-279.481232,0.241277352,0.207097411,9.46E-02,0.180985287,253.050812,245.846329,92.3038483,197.067001,3.00E-03,1.99E-03,9.48E-04,1.97E-03,3485.23755,17659.8555,1589.62415,7578.23975,7030.02686,4802.58984,1932.12341,4588.24658,0,0,0,0,317.042908,292.404999,112.820511,240.756119
1.00E+19,400,40304.0664,38510.875,14592.0703,31135.6699,-286.029938,-233.793915,-265.75592,-261.859924,0.301408559,0.255506694,0.117293619,0.224736288,251.558212,240.365982,91.0765381,194.333572,3.30E-03,2.10E-03,1.03E-03,2.13E-03,3435.66724,15981.3203,1546.17969,6987.72266,6058.60059,4191.57227,1723.39282,3991.18848,0,0,0,0,318.223358,286.399902,111.965034,238.862778
2.00E+19,400,79142.2188,69887.4375,27737.7305,58922.4648,-229.748444,-183.700882,-214.065323,-209.171555,0.602316439,0.477384895,0.227049768,0.435583681,246.983459,218.101547,86.5626526,183.882568,4.18E-03,2.36E-03,1.27E-03,2.58E-03,3204.62183,10430.1865,1362.48547,4999.09814,4006.93848,2849.66138,1230.33752,2695.64575,0,0,0,0,322.563934,263.993073,108.842064,231.799683
4.00E+19,400,154642.797,122091.984,51944.7422,109559.844,-176.099564,-138.078705,-166.905319,-160.361206,1.21009147,0.870522678,0.437513679,0.839375913,241.301086,190.509552,81.0533981,170.954666,4.80E-03,2.33E-03,1.45E-03,2.82E-03,2800.64819,3978.14404,1108.09937,2628.96387,2816.22217,1910.995,894.76416,1873.99377,0,0,0,0,327.218933,236.934662,105.769791,223.307785
6.00E+19,400,227142.047,165629,74453.3516,155741.469,-147.178818,-114.063873,-142.354141,-134.532272,1.82848072,1.2199316,0.641139746,1.22985065,236.284866,172.295822,77.4502106,162.0103,4.92E-03,2.15E-03,1.51E-03,2.82E-03,2480.82837,3128.14551,918.767517,2175.91382,2342.22314,1527.50684,749.721375,1539.81702,0,0,0,0,330.187775,219.39563,104.545303,218.042892
8.00E+19,400,296283.531,203517.672,95903.3359,198568.172,-128.300827,-98.1168213,-126.276474,-117.564705,2.43893456,1.5384239,0.837876022,1.6050781,231.157028,158.782181,74.8226929,154.920639,4.88E-03,1.96E-03,1.53E-03,2.74E-03,2211.6875,2629.46997,800.354553,1880.50391,2074.75635,1289.32202,662.186768,1342.08838,0,0,0,0,332.296722,206.951126,104.375732,214.541199
1.00E+20,400,362160.812,236991.672,116556.141,238569.547,-115.040916,-86.5135345,-114.89476,-105.48307,3.04203033,1.83557832,1.03280318,1.97013724,226.042999,147.918564,72.7486267,148.903397,4.79E-03,1.77E-03,1.54E-03,2.65E-03,1992.27271,2256.30566,710.346436,1652.97498,1899.87708,1131.28296,604.860901,1212.00696,0,0,0,0,333.628326,196.924667,104.674164,211.742386
1.00E+16,420,41.8133316,44.6070099,15.8377771,34.0860405,-879.462524,-815.188477,-852.727905,-849.126282,3.25E-04,3.00E-04,1.37E-04,2.54E-04,260.974731,278.408325,98.8479233,212.743652,3.23E-05,2.96E-05,1.15E-05,2.46E-05,3414.0083,23974.7676,1627.16382,9671.97949,696670.688,201422.594,69447.4922,322513.594,0,0,0,0,296.916748,298.91275,110.410118,235.413193
2.00E+16,420,83.5314255,88.7707443,31.5879517,67.9633713,-819.834656,-756.060486,-793.38324,-789.75946,6.49E-04,5.94E-04,2.71E-04,5.05E-04,260.680176,277.030029,98.5773163,212.09584,5.61E-05,5.07E-05,1.99E-05,4.24E-05,3413.75439,23960.5781,1626.92004,9667.08398,466291.219,145739.031,49438.1562,220489.453,0,0,0,0,296.924805,298.867157,110.404068,235.398682
4.00E+16,420,166.689514,176.361542,62.8800316,135.310364,-759.957275,-697.010193,-733.667358,-730.211609,1.29E-03,1.18E-03,5.33E-04,9.98E-04,260.098297,275.190125,98.1163406,211.134933,9.63E-05,8.57E-05,3.38E-05,7.21E-05,3411.28662,23931.7598,1625.401,9656.14941,307500.062,98251.5859,34568.9375,146773.531,0,0,0,0,296.91748,298.769409,110.383331,235.356735
6.00E+16,420,249.717285,263.305176,94.0567398,202.359741,-725.12915,-662.602051,-699.067261,-695.599426,1.93E-03,1.75E-03,7.97E-04,1.49E-03,259.768677,273.903412,97.8425598,210.504883,1.31E-04,1.16E-04,4.60E-05,9.79E-05,3410.7771,23903.459,1624.91296,9646.38281,238473.156,78751.625,27976.4414,115067.07,0,0,0,0,296.933441,298.678406,110.371223,235.327682
8.00E+16,420,332.595673,349.752747,125.120575,269.156342,-700.434448,-638.234009,-674.554626,-671.074402,2.56E-03,2.33E-03,1.06E-03,1.98E-03,259.487305,272.873016,97.6175995,209.992661,1.63E-04,1.42E-04,5.69E-05,1.21E-04,3410.26782,23875.207,1624.42529,9636.63379,198228.891,67311.8594,24064.9336,96535.2266,0,0,0,0,296.949402,298.587524,110.359123,235.298691
1.00E+17,420,415.343231,435.793884,156.089722,335.742279,-681.290833,-619.359863,-655.564575,-652.071716,3.20E-03,2.90E-03,1.32E-03,2.48E-03,259.236816,272.001068,97.4235001,209.553818,1.93E-04,1.67E-04,6.71E-05,1.43E-04,3409.75854,23847.002,1623.93787,9626.89941,171291.391,59559.5859,21400.3047,84083.7578,0,0,0,0,296.965332,298.496765,110.347038,235.269714
2.00E+17,420,827.202515,861.369507,309.675446,666.082458,-621.745361,-560.83313,-596.452148,-593.010193,6.36E-03,5.73E-03,2.60E-03,4.90E-03,258.149597,268.812256,96.6420898,207.867981,3.20E-04,2.71E-04,1.10E-04,2.34E-04,3406.28076,23706.4492,1620.98132,9577.90332,107247.898,40595.2617,14870.6729,54237.9414,0,0,0,0,297.021271,298.031219,110.27774,235.110062
4.00E+17,420,1644.95911,1697.32812,613.217468,1318.50159,-562.526123,-502.644073,-537.889465,-534.35321,1.27E-02,1.13E-02,5.16E-03,9.70E-03,256.67569,264.847229,95.6850586,205.736008,5.21E-04,4.29E-04,1.77E-04,3.76E-04,3401.20557,23429.457,1616.1366,9482.2666,65536.25,27349.1289,10211.6816,34365.6836,0,0,0,0,297.178497,297.138153,110.158501,234.825058
6.00E+17,420,2455.62817,2519.05933,912.813538,1962.50037,-527.849548,-468.705627,-503.552155,-500.035767,1.88E-02,1.67E-02,7.63E-03,1.44E-02,255.447113,262.045532,94.9555664,204.149414,6.84E-04,5.53E-04,2.31E-04,4.91E-04,3394.99658,23156.9258,1610.88721,9387.60254,49004.1953,21649.6914,8194.10059,26282.6641,0,0,0,0,297.385742,296.264923,110.03891,234.563187
8.00E+17,420,3261.49585,3330.2417,1209.97241,2600.57007,-503.414429,-444.740875,-479.440796,-475.865356,2.51E-02,2.22E-02,1.01E-02,1.91E-02,254.458191,259.821655,94.4006729,202.893509,8.27E-04,6.59E-04,2.78E-04,5.89E-04,3389.95776,22889.2773,1606.1012,9295.1123,39519.0781,18273.9961,6980.03857,21591.0371,0,0,0,0,297.539703,295.398651,109.922775,234.287048
1.00E+18,420,4062.87842,4132.49854,1504.89771,3233.4248,-484.50415,-426.205322,-460.792877,-457.16745,3.12E-02,2.75E-02,1.26E-02,2.38E-02,253.584915,257.930267,93.9283218,201.814514,9.54E-04,7.51E-04,3.20E-04,6.76E-04,3384.93848,22626.1562,1601.34497,9204.14648,33389.1602,16006.3086,6158.84229,18518.1035,0,0,0,0,297.692017,294.545349,109.808151,234.015182
2.00E+18,420,8018.44287,8038.56201,2953.49146,6336.83203,-426.030121,-368.981171,-403.094299,-399.36853,6.19E-02,5.37E-02,2.47E-02,4.68E-02,250.235931,250.8638,92.1712189,197.756973,1.46E-03,1.09E-03,4.80E-04,1.01E-03,3359.0752,21308.2246,1577.77136,8748.35742,20043.1973,10592.8018,4175.07959,11603.6924,0,0,0,0,298.623749,290.45932,109.253471,232.778854
4.00E+18,420,15762.3955,15517.5977,5762.91699,12347.6367,-367.951477,-312.132568,-346.136566,-342.073517,0.122172952,0.104845017,4.82E-02,9.18E-02,245.95285,242.133072,89.9232483,192.669724,2.13E-03,1.51E-03,6.90E-04,1.44E-03,3309.96411,19163.9199,1532.91638,8002.26709,11970.0537,7025.09131,2836.94775,7277.36377,0,0,0,0,300.068085,283.104584,108.240105,230.470932
6.00E+18,420,23380.375,22578.3516,8490.88281,18149.8691,-334.191895,-279.939362,-313.369934,-309.167053,0.181854114,0.153708994,7.13E-02,0.135605335,243.214706,234.871658,88.3265381,188.804306,2.61E-03,1.77E-03,8.34E-04,1.73E-03,3262.43457,17229.9688,1490.75806,7327.72021,8944.41797,5544.72656,2277.21655,5588.78711,0,0,0,0,301.33847,276.665771,107.347023,228.450439
8.00E+18,420,30928.8672,29336.9551,11158.1143,23807.9785,-310.427002,-257.53476,-290.573761,-286.178497,0.241900995,0.201315165,9.42E-02,0.179122552,241.303497,228.883591,87.0543365,185.747131,2.98E-03,1.95E-03,9.42E-04,1.95E-03,3216.94214,15622.9365,1451.14478,6763.67432,7311.79541,4719.80469,1955.86267,4662.4873,0,0,0,0,302.438751,270.965607,106.556496,226.653625
1.00E+19,420,38421.6094,35784.8828,13771.9502,29326.1484,-291.984467,-240.703888,-273.078979,-268.589111,0.301193953,0.246750414,0.116519511,0.221487954,239.808823,223.351669,85.9577484,183.039413,3.28E-03,2.07E-03,1.03E-03,2.12E-03,3172.22339,14238.042,1413.64136,6274.63525,6303.91602,4151.74854,1743.39404,4066.35278,0,0,0,0,303.448547,265.867279,105.847588,225.054459
2.00E+19,420,75392.75,65373.6016,26257.6934,55674.6758,-235.548767,-189.641235,-220.85434,-215.348099,0.599723458,0.464117229,0.225793213,0.429877967,235.282272,204.014954,81.9438171,173.747025,4.18E-03,2.35E-03,1.28E-03,2.58E-03,2965.18872,9583.83105,1253.88647,4600.96875,4125.73584,2820.0686,1240.06335,2728.6228,0,0,0,0,307.162109,246.426849,103.231567,218.940186
4.00E+19,420,147252.906,114828.688,49335.2188,103805.602,-181.703598,-143.219315,-173.008514,-165.977142,1.20624614,0.85050571,0.436021745,0.830924511,229.770081,179.176071,76.9815521,161.975906,4.86E-03,2.36E-03,1.48E-03,2.86E-03,2600.69434,3678.13257,1028.27332,2435.7002,2866.43408,1895.38257,900.15033,1887.32227,0,0,0,0,311.278351,222.254089,100.613792,211.38208
6.00E+19,420,216187.641,156161.312,70799.8594,147716.266,-152.433258,-118.698425,-147.899658,-139.677109,1.81405187,1.19152164,0.63594234,1.21383858,224.889511,162.447037,73.6496582,153.662064,5.02E-03,2.20E-03,1.55E-03,2.88E-03,2310.12061,2903.07544,855.549988,2022.91541,2374.04688,1517.65247,754.188477,1548.62927,0,0,0,0,313.855804,206.193665,99.5268326,206.525436
8.00E+19,420,282019.562,192251.703,91298.75,188523.328,-133.369156,-102.347,-131.538223,-122.418129,2.42056847,1.50675857,0.833534002,1.58695376,220.028442,149.992584,71.2302475,147.083755,5.02E-03,2.01E-03,1.58E-03,2.83E-03,2064.60962,2449.1311,747.446472,1753.729,2096.56055,1282.75623,666.217163,1348.51135,0,0,0,0,315.631927,194.724762,99.3873901,203.248032
1.00E+20,420,344768.375,224157.016,111010.242,226645.203,-119.75988,-90.426178,-119.776733,-109.987602,3.00908518,1.79819179,1.02470803,1.94399488,215.1875,139.907806,69.2871475,141.460815,4.94E-03,1.83E-03,1.59E-03,2.74E-03,1864.0907,2108.37476,664.996277,1545.82043,1916.16138,1126.61206,608.349609,1217.04102,0,0,0,0,316.751343,185.432907,99.646225,200.610168
1.00E+16,440,39.8085709,40.9875641,14.8387718,31.8783016,-885.465637,-823.080627,-860.770569,-856.438965,3.25E-04,2.92E-04,1.38E-04,2.51E-04,248.452423,255.800293,92.6032181,198.951981,3.12E-05,2.78E-05,1.10E-05,2.34E-05,3152.30884,20673.0449,1479.67432,8435.00879,717147.375,201047.422,71627.6172,329940.812,0,0,0,0,284.381531,275.080902,104.124023,221.19548
2.00E+16,440,79.4978333,81.5907974,29.5801907,63.5562706,-825.643433,-763.888367,-801.188354,-796.906738,6.45E-04,5.71E-04,2.66E-04,4.94E-04,248.089951,254.618927,92.3092728,198.339371,5.42E-05,4.76E-05,1.90E-05,4.04E-05,3150.92773,20661.4707,1478.82373,8430.40723,481049.188,150221.484,51750.5156,227673.734,0,0,0,0,284.359131,275.026855,104.107925,221.164627
4.00E+16,440,158.754059,162.215622,58.958004,126.642555,-766.0495,-704.866211,-741.91803,-737.611267,1.29E-03,1.13E-03,5.28E-04,9.82E-04,247.715408,253.116089,91.9959259,197.609131,9.32E-05,8.06E-05,3.25E-05,6.89E-05,3150.47681,20638.9922,1478.40796,8422.62598,316905.375,98459.625,35495.6289,150286.875,0,0,0,0,284.372192,274.953125,104.09819,221.141174
6.00E+16,440,237.849533,242.287857,88.2127151,189.450027,-731.2146,-670.416931,-707.294373,-702.975342,1.93E-03,1.69E-03,7.89E-04,1.47E-03,247.422974,252.039658,91.7630539,197.075241,1.27E-04,1.09E-04,4.41E-05,9.36E-05,3150.02588,20616.5449,1477.99219,8414.85449,245960.188,78758.9453,28705.2715,117808.133,0,0,0,0,284.385193,274.879456,104.088455,221.117691
